,cpu_hash,cpu_md5,cpu_simple,machine,mem_l1,mem_l2,mem_l3,mem_ll,mmn_s1,mmn_s2,mmn_s3,mmn_s4,mms_s1,mms_s2,mms_s3,mms_s4,mvs_s1,mvs_s2,mvs_s3,mvs_s4
113,1.515539754,1.834173452,0.808073234,tarkil,0.14107089,0.178195942,0.248442651,0.309732936,0.480202374,0.38350056,0.487993501,1.266967294,2.577635578,3.182131004,2.40987412,2.36696694,0.562306145,0.42808948,0.348328176,0.657747692
114,1.515012747,1.843602126,0.807738669,tarkil,0.130317756,0.16764243,0.248550595,0.244407642,0.479633548,0.383969534,0.486585592,1.261198858,2.560880153,3.180716473,2.432873164,2.363479573,0.558902091,0.421880846,0.396815637,0.68476989
115,1.515214393,1.830239392,0.807741352,tarkil,0.152971883,0.171816941,0.251191868,0.318118857,0.47943812,0.383097468,0.486073489,1.276015499,2.551722442,3.181930076,2.413546138,2.361755358,0.558692617,0.422969779,0.350694622,0.662579256
116,1.416281206,1.709698282,0.756167561,tarkil,0.151242026,0.1677567,0.249626116,0.255434745,0.447670667,0.378691583,0.482116781,1.267700935,2.552146146,3.180667088,2.42022304,2.365367732,0.559149212,0.42263538,0.354533711,0.687853577
117,1.503728255,1.795469039,0.800251986,tarkil,0.14362069,0.172999813,0.256173729,0.25834952,0.4433072,0.355365249,0.454806675,1.210846207,2.368779696,2.955634419,2.247315528,2.191214871,0.516477159,0.390404184,0.326207204,0.635634512
118,1.575645713,1.784278946,0.996666288,ajax,0.08326687,0.090670529,0.184043683,0.210721441,0.51420744,0.397610504,0.770502808,1.042147577,4.601273397,3.469703449,3.507032685,3.356271458,0.623426944,0.530570939,0.516974473,0.710663408
119,1.467051294,1.710814382,0.844499628,tarkil,0.143000254,0.175968269,0.253920088,0.261594767,0.448042013,0.366811009,0.456710449,1.274990823,2.653536602,3.189659048,2.422863428,2.375482983,0.566719826,0.442800087,0.352541798,0.689161512
120,1.503005163,1.848033351,0.799499669,tarkil,0.143714382,0.170218393,0.252880086,0.254852763,0.476336549,0.381034955,0.48223803,1.275637867,2.489753044,3.002640306,2.217268705,2.18123136,0.530532186,0.389085012,0.323517038,0.631251405
121,1.595309421,1.798539406,1.006747009,ajax,0.080813796,0.096878136,0.186713039,0.215536643,0.521054085,0.400058392,0.769902866,1.034333704,4.592973845,3.457024209,3.492895304,3.343285916,0.623110496,0.531133216,0.517982103,0.705401397
122,1.827691591,1.807939705,0.998145269,ajax,0.074322924,0.092775529,0.182906859,0.210220723,0.519535112,0.400064586,0.770272606,1.04423261,4.609134176,3.483562572,3.519764152,3.364271124,0.63176938,0.537180453,0.52035698,0.71347344
123,1.688420217,2.064750072,0.899035477,exmag,0.152279066,0.170557599,0.247277329,0.257115358,0.534713117,0.428734821,0.547499645,1.256256204,2.860585064,3.567877801,2.695300298,2.641903392,0.622961592,0.479035795,0.390724447,0.766381877
124,1.546219181,1.853126868,0.838028746,tarkil,0.103843055,0.151199438,0.22521472,0.252421279,0.48178762,0.393172406,0.489338415,1.262884143,2.571024133,3.208881623,2.42573002,2.374709048,0.561219817,0.438718566,0.350549901,0.688458267
125,1.583260938,1.771105981,1.007575733,ajax,0.079989414,0.094944232,0.187991625,0.21584109,0.513448936,0.394625396,0.759535252,1.029753598,4.569782669,3.445617864,3.483020278,3.339649113,0.610463535,0.526005563,0.519351828,0.705053492
126,1.800500085,1.799714702,0.997404178,ajax,0.073907167,0.093681931,0.186173089,0.208995656,0.519997388,0.40090557,0.770751964,1.043586899,4.631639043,3.449643589,3.481909956,3.357218892,0.615998217,0.535581286,0.519822788,0.709549176
127,2.907224013,4.359178589,1.510484207,exmag,0.111456635,0.166793608,0.236295914,0.278481416,0.931226808,0.742940371,0.869696255,1.584861593,5.167660991,5.12285074,4.280519349,4.17903065,1.187786661,0.871608396,0.678227876,1.084911776
128,1.759407577,1.813444252,1.008878225,ajax,0.073684715,0.094801334,0.189030429,0.216534259,0.5205599,0.401276596,0.765477947,1.035028194,4.604927708,3.474154362,3.506684119,3.350839425,0.644314578,0.581572024,0.521801216,0.71053939
129,1.597501373,1.826527486,1.010070939,ajax,0.074100445,0.092847467,0.182656733,0.210442585,0.520180542,0.400375823,0.769874515,1.038302674,4.613701664,3.486204754,3.493285217,3.351743717,0.642010163,0.541939818,0.521852287,0.709661855
130,1.731404059,1.80866251,1.100405975,ajax,0.077939837,0.09358777,0.187764139,0.215259872,0.519360232,0.399907066,0.771201722,1.044481246,4.656227964,3.4901533,3.526091854,3.374003109,0.652952253,0.534839799,0.52175487,0.708451219
131,1.580713536,1.813407284,0.999723421,ajax,0.074349044,0.093624327,0.18572384,0.208741025,0.514876375,0.395322889,0.764529385,1.03202464,4.576275758,3.454692709,3.490905192,3.384418765,0.62563771,0.587533258,0.51797864,0.718732626
132,2.906475518,4.221548857,1.510175196,exmag,0.11131186,0.164441378,0.234811428,0.278878582,0.933194877,0.741720493,0.860957903,1.585481354,5.150659509,5.125037024,4.272742213,4.177579293,1.187608823,0.870377006,0.680015261,1.076841057
133,1.438138063,1.884576797,0.889065288,luna,0.092737565,0.122402889,0.199920055,0.385843444,0.487808356,0.377747017,0.493591354,1.095905975,2.709468126,3.244502667,2.523676867,2.44983749,0.587163637,0.451793685,0.369905799,0.719667649
134,1.441578991,1.884730834,0.888932272,luna,0.092806783,0.125737445,0.196882,0.333371847,0.488884429,0.378198226,0.495276858,1.057841839,2.726531661,3.246317281,2.530550574,2.459566688,0.593100852,0.449389389,0.370042852,0.717129808
135,1.575688643,1.778714945,0.997088655,ajax,0.072879528,0.093779803,0.185280669,0.215901957,0.513187923,0.395282727,0.760006664,1.029086735,4.574101652,3.440781749,3.481954189,3.351107331,0.625378112,0.531762598,0.516300278,0.704784628
136,1.688534413,2.143179542,0.899003038,exmag,0.111357326,0.155670093,0.231282564,0.251320384,0.534937721,0.429168773,0.542292496,1.256832204,2.860334947,3.563924685,2.747324962,2.64577265,0.625948949,0.471015679,0.397308044,0.765574688
137,1.758035624,1.814349843,1.008516942,ajax,0.073946799,0.09299442,0.187385126,0.214863167,0.519808986,0.400482974,0.772256353,1.044448907,4.648395044,3.465402469,3.502993012,3.33833338,0.637103319,0.538907147,0.516327647,0.704093166
138,1.447822161,1.892538793,0.89695574,luna,0.093368772,0.119715162,0.19986941,0.450102439,0.484817496,0.378029434,0.502190127,1.073764606,2.742519252,3.219932458,2.534262579,2.450539701,0.596118893,0.445303613,0.363257496,0.717221403
139,1.438920135,1.887842322,0.89205901,luna,0.093224674,0.125872126,0.196891681,0.451638064,0.4887993,0.378757096,0.497941028,1.058905808,2.720952637,3.232292906,2.576013547,2.4403747,0.646540232,0.46527185,0.387189332,0.718524779
140,1.591153653,1.821038989,1.008125092,ajax,0.074947292,0.093206019,0.187260696,0.213847827,0.52027111,0.399427802,0.766125788,1.036716105,4.617210191,3.469468912,3.481187744,3.333180578,0.621657716,0.53315706,0.517952825,0.703932781
141,1.688566833,2.064144034,0.898760257,exmag,0.111241865,0.152531026,0.231014705,0.250981445,0.534676582,0.428733568,0.553544827,1.257615774,2.870903415,3.561624137,2.69546794,2.646355676,0.651112191,0.470337083,0.386530381,0.76468425
142,1.447716253,1.913444848,0.892538083,luna,0.092955415,0.121189858,0.185665184,0.263508114,0.488623663,0.3786056,0.500583531,1.046588421,2.71992175,3.244857711,2.514853121,2.462633341,0.581072655,0.450715691,0.369153719,0.71896378
143,1.593291168,1.789442771,1.002499717,ajax,0.073633798,0.092238102,0.183374196,0.20897659,0.516782204,0.397320655,0.765325326,1.034322574,4.609666643,3.483725215,3.522300391,3.370652273,0.622049893,0.546663265,0.52398588,0.711618171
144,1.443832598,1.889232187,0.892449476,luna,0.092324003,0.124911447,0.201267923,0.451289402,0.488177635,0.379977187,0.493553216,1.069353063,2.746535487,3.22849191,2.527767666,2.461235468,0.580719418,0.459219342,0.366676248,0.716488991
145,1.439293185,1.891448751,0.892880619,luna,0.09642784,0.121268951,0.198071801,0.455828091,0.488033142,0.378790962,0.5045433,1.073897438,2.741212916,3.230151003,2.535470436,2.447408337,0.583867263,0.449034953,0.365613734,0.718001683
146,1.585917376,2.021281317,0.843037717,exmag,0.128579297,0.179799862,0.253747278,0.316838852,0.502504656,0.405824173,0.513436723,1.235678767,2.704570913,3.364053236,2.550808157,2.49733261,0.611275738,0.443539735,0.363088157,0.721981027
147,1.592239532,1.81990278,1.002318447,ajax,0.083720369,0.093223457,0.187541068,0.212573416,0.513132032,0.395197981,0.759612398,1.029376839,4.55576997,3.444792696,3.48272237,3.344732591,0.629673872,0.535111684,0.514290536,0.704070238
148,1.441946906,1.905166485,0.88965101,luna,0.095978547,0.125853329,0.180832472,0.338445586,0.488767906,0.379398709,0.500759063,1.042770324,2.716443094,3.251510516,2.521177762,2.455557248,0.594482268,0.45536936,0.36491164,0.716185383
149,1.757882884,1.834526165,1.008666193,ajax,0.074749475,0.092213141,0.18850249,0.217590942,0.518931007,0.399176644,0.770730283,1.042660009,4.628411679,3.488815479,3.540387994,3.378090984,0.637712077,0.540578834,0.548918925,0.767527986
150,1.533731139,2.00294374,1.179207204,hildor,0.100117396,0.130275102,0.207513427,0.36815238,0.523933567,0.406176604,0.589526584,1.135115798,3.104168511,3.488559072,2.786796658,2.681443002,0.634526855,0.483147357,0.381245468,0.729600317
151,2.906398029,4.214489446,1.507703182,exmag,0.111162423,0.16357963,0.235612967,0.279230959,0.932255009,0.742880772,0.86173356,1.57995507,5.150823141,5.123934506,4.267828963,4.175627056,1.186429943,0.879800564,0.681535233,1.075300651
152,1.433579814,1.881658979,0.925329137,luna,0.090400311,0.119901018,0.17860579,0.221901613,0.488338326,0.372308267,0.498057993,1.055257148,2.708909803,3.270375815,2.51834739,2.452187084,0.581787294,0.441906488,0.367441007,0.717726623
153,1.587444113,1.950932734,0.843060187,exmag,0.138375334,0.167644788,0.253914569,0.313269049,0.501196404,0.402948815,0.511137681,1.214838167,2.692109261,3.335989345,2.539045691,2.483873861,0.582082619,0.443141403,0.365330378,0.717614714
154,1.438155708,1.886694143,0.888669228,luna,0.093037784,0.121671815,0.180424174,0.237698396,0.485695099,0.372444624,0.49763422,1.047046399,2.721762993,3.219025838,2.514457625,2.448739212,0.57940643,0.449423336,0.367002296,0.713365254
155,1.593149472,2.136781299,1.185888288,hildor,0.104689872,0.133684738,0.223029922,0.4585148,0.546128777,0.433230735,0.545357432,1.380614619,3.16229596,3.511039532,2.777235625,2.716700789,0.656057138,0.498260229,0.403698689,0.760612188
156,1.443354532,1.883888892,0.893724891,luna,0.094920589,0.117915802,0.193010715,0.382118684,0.486770294,0.375195801,0.500611485,1.030708322,2.696874822,3.222005344,2.510535546,2.440866513,0.583892171,0.444189874,0.364914923,0.715280719
157,1.580405797,1.925127165,0.841165952,exmag,0.151476577,0.166235903,0.248429594,0.25998147,0.500792113,0.402216689,0.515359649,1.205311272,2.693087846,3.347117163,2.535192376,2.490171748,0.585579667,0.441383882,0.366328107,0.718853747
158,1.438828196,1.870842422,0.888096614,luna,0.093024652,0.126161333,0.188792297,0.311408891,0.485592301,0.376342411,0.495082565,1.031636777,2.718550975,3.219621327,2.508497494,2.488802307,0.581248078,0.446379762,0.365511973,0.714624526
159,2.905798745,4.224395915,1.509897721,exmag,0.111276379,0.165505634,0.235687977,0.279857458,0.931751783,0.743025335,0.867092231,1.579418908,5.156463486,5.12089415,4.267369744,4.175169985,1.188247869,0.871078607,0.676939504,1.082691687
160,1.57877801,2.040746945,1.167769791,hildor,0.092877524,0.128153216,0.206661046,0.391416448,0.526514575,0.409665198,0.516517775,1.090014312,3.076567409,3.458559024,2.765700976,2.690059262,0.651765097,0.484804443,0.392123531,0.753346132
161,1.590373275,2.025659516,1.185573537,hildor,0.098237676,0.130980739,0.204608562,0.36255768,0.535049676,0.414668954,0.524292401,1.210478261,3.149216323,3.583824696,2.890586303,2.80937336,0.645759522,0.490667314,0.398064909,0.760812744
162,1.440140348,1.882993634,0.891954947,luna,0.092894926,0.122245903,0.195420893,0.439970596,0.48614893,0.376427977,0.495006034,1.02653187,2.72213218,3.226529881,2.503706841,2.443099542,0.58284433,0.475479286,0.366168468,0.717465657
163,1.58333784,1.935824379,0.842573286,exmag,0.132440358,0.169242226,0.244111906,0.252803869,0.501648328,0.403211056,0.51477685,1.217314557,2.722478539,3.347600034,2.548099227,2.480262123,0.583186205,0.440449425,0.367873851,0.716801147
164,1.751976031,2.059846104,0.89911417,exmag,0.129746337,0.165417304,0.248785281,0.255240303,0.537638495,0.428308351,0.541780127,1.251419296,2.858512339,3.572532879,2.693969424,2.645736796,0.637693983,0.470946016,0.385827908,0.766048885
165,1.588733587,2.04293892,1.186500909,hildor,0.097693894,0.131653612,0.20372954,0.357271882,0.542552273,0.422179521,0.535317041,1.210882568,3.087901554,3.529032037,2.771028573,2.700632136,0.65059163,0.490664976,0.394728292,0.750929017
166,2.663406397,3.33172588,1.198963897,luna,0.086871213,0.124504171,0.188206934,0.340754015,0.806937331,0.637129485,0.846162364,1.459564727,4.891025012,4.628600102,4.160172493,3.835219941,1.10910239,0.826615772,0.650764437,1.039420001
167,1.441482188,1.891873261,0.892380408,luna,0.092413553,0.121867702,0.182871828,0.295173752,0.485880162,0.372311829,0.509773134,1.045972279,2.715425031,3.23261506,2.511506934,2.454012904,0.596686106,0.449070528,0.365810202,0.71854574
168,1.589401075,2.107831406,1.185632905,hildor,0.097227899,0.128213343,0.223002651,0.435164811,0.542975013,0.427062622,0.536877679,1.377998347,3.15856184,3.493730671,2.776932302,2.711664827,0.650154029,0.494709147,0.401379776,0.762111613
169,1.648169618,2.226766513,0.876293997,exmag,0.130733765,0.158198824,0.229932848,0.267346644,0.521361296,0.418521459,0.533325926,1.237958018,2.775071714,3.472535873,2.632636676,2.589096397,0.630591366,0.463631156,0.384759076,0.748747119
170,1.543782931,2.01346285,1.165046222,hildor,0.096361445,0.128446583,0.201920108,0.392542261,0.526735743,0.410667794,0.517463967,1.083649158,3.02337842,3.449409972,2.797372538,2.69170097,0.658683341,0.488582132,0.402853131,0.752526992
171,1.441748203,1.900246784,0.889125155,luna,0.092677842,0.12517088,0.182001544,0.257366227,0.488015586,0.377895633,0.517920937,1.02614782,2.693799801,3.215072185,2.514943567,2.436365259,0.59815544,0.444814564,0.362313878,0.714126362
172,1.644520879,2.006977207,0.876710672,exmag,0.107935782,0.151979238,0.227389257,0.264091434,0.521050302,0.418438676,0.535568648,1.249049965,2.801761621,3.489238909,2.637148379,2.588777947,0.609625501,0.459601408,0.382087817,0.746005167
173,1.586476636,2.038422297,1.186692357,hildor,0.101021289,0.125098453,0.198474817,0.327563518,0.532358055,0.420256519,0.531657192,1.285132851,3.066821796,3.46865962,2.772708675,2.689478115,0.64360368,0.491927847,0.399141994,0.754395523
174,1.586645419,2.048414811,1.18653414,hildor,0.099020122,0.1278517,0.203165076,0.358189798,0.54124159,0.423365901,0.532400748,1.211068363,3.096259476,3.39398538,2.769585901,2.693083732,0.653959263,0.491537222,0.397015478,0.756872467
175,1.637933935,1.990069031,0.872819308,exmag,0.108269275,0.151606038,0.22914319,0.265545832,0.51934214,0.416019909,0.529451224,1.234570461,2.8100119,3.454036384,2.606985634,2.555408903,0.606970729,0.456796738,0.37547629,0.741317474
176,1.578948215,2.023017789,1.18702492,hildor,0.098168555,0.130434553,0.203391702,0.364313178,0.538058977,0.419656517,0.53437227,1.203842779,3.083626827,3.473171332,2.765739873,2.690124425,0.646300542,0.509051942,0.399697177,0.756030676
177,1.587361251,2.040244568,1.185928101,hildor,0.099255716,0.131369125,0.201750036,0.360508864,0.54106273,0.421359807,0.531665074,1.143431345,3.103976485,3.424488822,2.76804185,2.679718255,0.650903745,0.493816793,0.398245359,0.75743265
178,1.63966433,1.992591168,0.873149919,exmag,0.145773907,0.165958347,0.249064026,0.246722149,0.518327102,0.414878462,0.524366485,1.21890478,2.777205193,3.442960509,2.632641555,2.55967277,0.605100681,0.457531617,0.38488193,0.742253898
179,1.581647137,2.042897058,1.186967709,hildor,0.100955446,0.131243467,0.20124101,0.340521537,0.536229597,0.424041256,0.531868515,1.209628208,3.078900604,3.469589662,2.76821398,2.692607875,0.649079392,0.486986542,0.398655236,0.755183556
180,1.58764939,2.05141848,1.185994975,hildor,0.101475125,0.132493702,0.2001032,0.315589896,0.542048321,0.424065756,0.533244407,1.221330991,3.088185859,3.415880691,2.764764901,2.691139971,0.646616237,0.490994621,0.396385105,0.753169787
181,1.572088201,2.024158341,1.186222118,hildor,0.096157551,0.131393266,0.210807645,0.377117558,0.54134215,0.42427014,0.539828147,1.2792077,3.05479951,3.431292591,2.800365275,2.697088039,0.646221991,0.493011323,0.439084951,0.754597333
182,1.545938798,2.013922797,1.185918353,hildor,0.096824535,0.132863191,0.218033972,0.430595629,0.523874036,0.410223943,0.513820153,1.138772468,2.977389451,3.372073418,2.67644461,2.60467835,0.622183825,0.481612382,0.381907994,0.733748768
183,1.533489525,2.002493141,1.1464082,hildor,0.094744756,0.126399474,0.211577457,0.440971555,0.523878901,0.411394204,0.520563691,1.204416973,3.014019203,3.353306404,2.690401894,2.612493173,0.640571537,0.494091262,0.431024074,0.734680107
184,2.856037637,4.045809698,1.582000136,mudrc,0.070739568,0.116650541,1.622241709,1.475361895,1.0944797,0.885667068,1.103524781,2.352969001,8.044501923,6.210995535,5.593349059,5.275776611,1.143849541,1.160383896,1.17507279,1.260132234
185,2.852492914,4.033056345,1.58062516,mudrc,0.066976734,0.117252375,1.607356594,1.47019058,1.093519481,0.884087501,1.100692938,2.512581968,8.000279367,6.204343973,5.611930782,5.318566796,1.138545985,1.160275687,1.174629156,1.263680502
186,2.853168807,4.23424847,1.583461002,mudrc,0.067714463,0.114030812,1.633159473,1.474865548,1.101637784,0.870313617,1.106423347,3.031859393,7.99581772,6.210103716,5.817351516,6.521975197,1.152158071,1.124830306,1.234537,1.793749604
187,2.884007548,4.32919361,1.582888832,mudrc,0.072954802,0.119634498,1.775107256,1.590895034,1.113699855,0.874097332,1.114416599,3.297504037,8.030362162,6.193937067,5.609614746,5.303498676,1.146447539,1.149397291,1.15691843,1.263232904
188,2.859900155,4.264089509,1.582202878,mudrc,0.072306567,0.116945306,1.591642705,1.466257026,1.100557449,0.870958162,1.155569316,3.91657294,8.035241865,6.195093056,5.65584829,5.269868065,1.299663544,1.182196495,1.176943575,1.260616079
189,2.864728177,4.219329186,1.588817141,mudrc,0.065475115,0.117832637,1.64114218,1.486568116,1.090746193,0.886919021,1.10653095,3.708912856,7.961829692,6.187271149,5.60962066,5.28644076,1.142034202,1.103032205,1.159354125,1.26116546
190,2.854585423,4.342912624,1.582841392,mudrc,0.06607576,0.117265516,1.649342246,1.477667387,1.10235888,0.864475126,1.111106355,2.405676891,8.008215579,6.206268314,5.665454106,5.294614225,1.335762446,1.173963608,1.1570412,1.262364799
191,2.859343851,4.135925301,1.582465017,mudrc,0.073513947,0.1136702,1.639530284,1.469309299,1.097999052,0.885809191,1.104028156,3.451666347,8.018193461,6.198501699,5.602145305,5.317861264,1.145502664,1.168279147,1.170366674,1.261615658
192,2.848265263,4.218017282,1.580967292,mudrc,0.068639078,0.113936275,1.650786177,1.476754981,1.095882132,0.886763871,1.10581628,2.435390316,8.006340457,6.37400812,5.596075363,5.29185437,1.136096549,1.231345988,1.149749693,1.260653907
193,2.876564928,4.160538751,1.582809446,mudrc,0.07047591,0.116653488,1.602767734,1.470203979,1.09949211,0.887378645,1.106691626,2.893578002,8.022632589,6.198181344,5.595594805,5.280293028,1.132950335,1.128615054,1.14698974,1.260568293
194,2.863022227,4.176305953,1.584424727,mudrc,0.069794702,0.116968246,1.752547802,1.479563142,1.098796523,0.887229539,1.106420678,3.628736068,7.96981725,6.19435973,5.619913314,5.309743537,1.130173603,1.158791674,1.149730153,1.261249899
195,3.261949389,4.08324213,1.581123963,mudrc,0.069373047,0.116858443,1.623656334,1.469447407,1.09678252,0.884681818,1.10465793,3.928979574,8.22570049,6.19648455,5.594326018,5.276600197,1.305518329,1.155799254,1.153948505,1.260613594
196,2.8590237,4.181084367,1.583162272,mudrc,0.068782884,0.113888424,1.595340964,1.48620343,1.107209412,0.88801018,1.10891749,2.289611112,7.994236073,6.193220296,5.599327111,5.29085878,1.134043474,1.135715249,1.14302472,1.261264213
197,2.862011998,4.272885433,1.580692482,mudrc,0.066913124,0.11736717,1.614833594,1.466915,1.093869913,0.872765525,1.104147842,3.433588488,7.988371306,6.197738846,5.618708056,5.286595969,1.13452824,1.126301523,1.149370602,1.26159934
198,2.852365194,4.0883277,1.580993887,mudrc,0.067145023,0.115786468,1.630401363,1.46346117,1.103459412,0.884431808,1.102889482,2.411216173,7.981967324,6.190929298,5.587870157,5.30384728,1.129808813,1.160157298,1.18664657,1.260744478
199,2.851236882,4.289699093,1.581834021,mudrc,0.067043918,0.114970831,1.59958551,1.464387006,1.091179706,0.87019894,1.105691857,2.736339161,7.990126723,6.215585225,5.593676143,5.273284263,1.142758939,1.123061879,1.161959064,1.263029278
200,1.454253513,1.714080259,0.753901104,exmag,0.138242887,0.130017753,0.195676788,0.232245876,0.460092389,0.356682577,0.456748641,1.140208886,2.565201262,3.185693241,2.304028652,2.312848687,0.479503461,0.362454919,0.30788572,0.593290691
201,1.567556251,1.701844163,0.723576345,exmag,0.124012954,0.171470464,0.252574881,0.246420498,0.443596293,0.357286154,0.490069776,1.156031102,2.45832868,3.032495359,2.406723078,2.142448729,0.485792666,0.364434241,0.300150226,0.592509092
202,1.441877642,1.705282049,0.880139695,exmag,0.120154797,0.177244475,0.235267839,0.244071867,0.44482865,0.3534508,0.447550844,1.130390211,2.289567783,2.740191815,2.077788021,2.036616606,0.483771527,0.364761227,0.29877626,0.590032937
203,1.327292286,1.643095974,0.706342088,exmag,0.129904053,0.167550227,0.247425968,0.221218719,0.427973536,0.337333743,0.42560982,1.103617348,2.445934643,2.738527794,2.077364557,2.034748659,0.484578227,0.363953303,0.298305896,0.591199597
204,1.340516467,1.648651408,0.741091041,exmag,0.115267766,0.168105728,0.213666841,0.220118383,0.431748888,0.359200903,0.435098793,1.107742055,2.386823703,2.998787123,2.218862576,2.208640813,0.510854854,0.385961441,0.314390368,0.605977063
205,1.305385702,1.576384216,0.860436691,exmag,0.123634258,0.165589223,0.246229054,0.275910923,0.414209038,0.330384407,0.420064667,1.065932881,2.205421554,2.742931172,2.08394642,2.037096594,0.509259122,0.3658381,0.308845451,0.591524696
206,1.428335795,1.579375598,0.924028635,exmag,0.130774717,0.166912208,0.25219909,0.243700667,0.412809721,0.330269164,0.418551571,1.06265599,2.213146931,2.736882417,2.074904117,2.036536341,0.483361528,0.362533391,0.29819681,0.589996489
207,1.325667083,1.598300019,0.708110415,exmag,0.126440653,0.172006658,0.253666354,0.244662591,0.420805146,0.330728845,0.42467656,1.06374764,2.220686053,2.766181812,2.094967307,2.121335148,0.516453616,0.387876267,0.320584098,0.597997512
208,1.529543661,1.578920202,0.697067188,exmag,0.140603468,0.165762648,0.247146772,0.232074269,0.417186768,0.333442348,0.427467916,1.075539314,2.238164793,2.882275662,2.154407829,2.360165232,0.481456681,0.364375748,0.305258447,0.59166186
209,1.372997511,1.977886693,0.698124245,exmag,0.089034747,0.125161519,0.185830493,0.215455059,0.418092703,0.331759524,0.426302475,1.094760233,2.50630807,2.823827649,2.078841191,2.036345702,0.484641552,0.370812464,0.298309117,0.593769262
210,1.303779655,1.583206886,0.696637954,exmag,0.135633232,0.163912935,0.242099553,0.230454472,0.417781979,0.330544016,0.42575895,1.064874066,2.199639038,2.753857079,2.078661094,2.053431561,0.482544135,0.367392471,0.304733693,0.592043987
211,1.387629193,1.717213118,0.743809753,exmag,0.135897028,0.127322375,0.184291872,0.221810903,0.459694488,0.369113544,0.460571674,1.104076505,2.337003258,2.899411549,2.389838506,2.043198213,0.484436727,0.363108791,0.300151563,0.590921306
212,1.324817726,1.64896176,0.7039257,exmag,0.122957331,0.170824202,0.212874565,0.217951764,0.423159772,0.347290182,0.425395225,1.075786489,2.46887065,2.734944355,2.099310732,2.037043869,0.481721452,0.365178529,0.310481227,0.591677249
213,1.374728742,1.603204666,0.70927982,exmag,0.080631592,0.122314005,0.182188974,0.215656697,0.418021082,0.334573628,0.431020334,1.083314935,2.228538348,2.760776914,2.076653965,2.037869171,0.52033979,0.368073506,0.311715878,0.591422151
214,1.320360419,1.715661374,0.704253088,exmag,0.090596137,0.128318737,0.189260808,0.219030721,0.506938885,0.330678977,0.413646555,1.075814669,2.206099546,2.739778609,2.077839872,2.033819704,0.483206438,0.387877847,0.305031106,0.591811164
215,1.310780004,1.609887173,0.701800458,exmag,0.142535447,0.163948046,0.246702655,0.232973574,0.419924131,0.336642978,0.426893004,1.079008086,2.290957438,2.749494438,2.105913735,2.05527668,0.506546829,0.367810121,0.303144725,0.597890146
216,1.305002805,1.574620958,0.695672059,exmag,0.13635281,0.171142277,0.244992615,0.23480706,0.412910198,0.329915341,0.419777465,1.064239081,2.207935389,2.73630625,2.081198688,2.031940003,0.489208594,0.363227936,0.297522917,0.590666894
217,1.303786181,1.583240604,0.699767906,exmag,0.12256612,0.170235634,0.246638756,0.23238347,0.41752209,0.334299092,0.424327103,1.075290763,2.231517253,2.81416766,2.367876418,2.321243392,0.483573636,0.368741332,0.303304717,0.591070384
218,1.308858477,1.664733739,0.695240357,exmag,0.131468812,0.173910229,0.24509419,0.237789256,0.413395199,0.330470429,0.418092859,1.06303608,2.223373244,2.739089153,2.078693847,2.035438583,0.488862791,0.363274858,0.298089413,0.590519941
219,1.305617984,1.57547306,0.6966501,exmag,0.143075136,0.178214375,0.246145948,0.235714175,0.413341743,0.330687755,0.418932837,1.065043777,2.226515693,2.73920046,2.078849755,2.037823636,0.494170513,0.364002121,0.301218263,0.590994923
220,1.306926063,1.591654971,0.697012819,exmag,0.141566483,0.168168221,0.250873971,0.234767218,0.413497888,0.330170846,0.42159207,1.066611536,2.243194493,3.071017128,2.123348412,2.065316628,0.515015113,0.369153025,0.31168433,0.588976877
221,1.327950861,1.668383999,0.703191851,exmag,0.142691104,0.167311245,0.248426498,0.252489552,0.416087982,0.370095763,0.434015137,1.112688987,2.455914754,3.100812788,2.07625971,2.031593384,0.488558885,0.363149347,0.303143678,0.590492106
222,3.008174982,2.659309176,1.057170531,tarkil,0.129473761,0.171180315,0.227691449,0.227678587,0.474773828,0.386558719,0.495510692,1.28243968,2.759017369,3.260769477,2.573541669,2.473306147,0.575159779,0.434506079,0.359548539,0.712583506
223,1.315312172,1.642654297,0.701535894,exmag,0.118182103,0.169826853,0.187328449,0.22014134,0.439258289,0.368093393,0.466037524,1.146226498,2.47483393,2.978947333,2.319279269,2.48987047,0.604538361,0.410039245,0.349151035,0.685504615
224,1.375897485,1.668683576,0.732154885,exmag,0.143772755,0.167589518,0.246733973,0.239611804,0.436588201,0.350541166,0.442387601,1.095761231,2.328808565,2.788836054,2.075121967,2.033932597,0.481090233,0.362721379,0.300992093,0.589370991
225,1.57265748,1.90475216,0.837967251,tarkil,0.139256811,0.165573749,0.251455767,0.245727658,0.49809435,0.456657867,0.579572598,1.330478791,2.656981391,3.297585378,2.480044228,2.427587314,0.576913499,0.433274779,0.356434963,0.705933728
226,1.571134997,1.902020308,0.837403728,tarkil,0.146133752,0.171558249,0.248999175,0.246755919,0.497866437,0.398355646,0.506706163,1.292640181,2.563578655,3.094142899,2.514702007,2.381483109,0.527798099,0.450627864,0.368799887,0.73336396
227,1.51945624,1.879781228,0.798573688,tarkil,0.144797248,0.175630902,0.254817027,0.249672351,0.492891088,0.485712342,0.524409305,1.284518716,2.641904239,3.22010567,2.41073457,2.432378787,0.576919056,0.433362341,0.355652804,0.706706493
