,cpu_hash,cpu_md5,cpu_simple,machine,mem_l1,mem_l2,mem_l3,mem_ll,mmn_s1,mmn_s2,mmn_s3,mmn_s4,mms_s1,mms_s2,mms_s3,mms_s4,mvs_s1,mvs_s2,mvs_s3,mvs_s4
87,1.654418596,2.151776962,1.227811591,hildor,0.100947756,0.138875046,0.220971902,0.407450478,0.560609995,0.435640904,0.55211422,1.153070295,3.109252807,3.496722116,2.778406924,2.694568951,0.64740606,0.491435279,0.397723571,0.756343731
88,1.622001479,1.977693438,0.863461705,tarkil,0.153561792,0.17466586,0.251780402,0.259946649,0.513019587,0.411966119,0.522263314,1.321692049,2.767389921,3.44835799,2.599336479,2.428639334,0.561006022,0.43329959,0.349674089,0.688496006
89,1.550328739,1.708948438,0.743176401,tarkil,0.155431812,0.170508237,0.249483603,0.255067572,0.441506782,0.352945692,0.449100448,1.196935608,2.360046994,2.950885243,2.218958983,2.175875877,0.517139612,0.387764654,0.319677413,0.63291402
90,1.520273175,1.877106865,0.809189863,tarkil,0.145841413,0.164851507,0.251240131,0.251991635,0.481246559,0.385622658,0.488584934,1.267991548,2.590176489,3.279941781,2.339681732,2.426891106,0.590829108,0.453744007,0.375647699,0.724315908
91,1.617181916,1.95754731,0.861879657,tarkil,0.1452907,0.177165908,0.248567399,0.243656603,0.512244842,0.409948888,0.520616413,1.264757962,2.794355992,3.40442049,2.576893868,2.541859563,0.60008093,0.4556978,0.377224095,0.742829133
92,1.627378013,2.005673378,0.865223137,tarkil,0.138644594,0.155439275,0.229072923,0.265856882,0.515703727,0.414599735,0.525825808,1.283468391,2.778563934,3.455667088,2.607369193,2.556686978,0.603348178,0.476951999,0.372707714,0.741725548
93,1.627217939,1.999054746,0.8652983,tarkil,0.152170363,0.17409154,0.258331388,0.271103023,0.51406336,0.413276167,0.522171941,1.317607448,2.744861648,3.40753737,2.590065498,2.532608605,0.595846139,0.452930295,0.369851856,0.735014742
94,1.619000778,1.96821481,0.862587996,tarkil,0.134465081,0.151117999,0.226859845,0.249148545,0.512811312,0.410565004,0.530867541,1.266571877,2.771027434,3.462100112,2.608419963,2.565312808,0.603315091,0.456557437,0.373638177,0.748193687
95,1.630374456,2.019034498,0.866425483,tarkil,0.14343999,0.15090966,0.229906353,0.276021299,0.516668669,0.415945131,0.52933898,1.288426126,2.80943471,3.481958586,2.621626715,2.573745995,0.60240194,0.459471777,0.379081017,0.745147777
96,1.616981187,1.777799267,0.861987744,tarkil,0.128887075,0.171386492,0.248692152,0.315237432,0.442300849,0.353468103,0.450069408,1.193868408,2.666668749,3.395985067,2.571489476,2.525512022,0.599233279,0.469274259,0.36946245,0.732536232
97,1.416150021,1.70855234,0.754500772,tarkil,0.169593558,0.14206121,0.211499312,0.229175853,0.447900125,0.358320046,0.459955444,1.230746056,2.405005548,2.979488072,2.254259432,2.205214634,0.523257851,0.396649471,0.321786815,0.639507712
98,1.503047921,1.832413241,0.800687134,tarkil,0.139345995,0.173449889,0.252679678,0.252211482,0.47631826,0.381766397,0.491428828,1.253700584,2.542469923,3.177473862,2.42645801,2.353829749,0.567961935,0.42052188,0.351214525,0.684454193
99,1.50867473,1.828719457,0.762429356,tarkil,0.144291145,0.181378604,0.252857617,0.248732596,0.479768797,0.383478802,0.486206921,1.265658663,2.774207646,3.212192367,2.413180013,2.595433792,0.559123365,0.441274426,0.354822165,0.684635138
100,1.514372977,1.829506237,0.808647407,tarkil,0.126587159,0.169380509,0.245321613,0.314105574,0.479911708,0.383667896,0.491581151,1.253114632,2.563218079,3.181392792,2.430549159,2.364531941,0.567055504,0.404109558,0.351844548,0.688748705
101,1.614165589,1.827174504,0.800404449,tarkil,0.13716533,0.170945292,0.25618677,0.250353374,0.476222609,0.382152825,0.485430384,1.252472925,2.560952485,3.197330861,2.401308978,2.358909131,0.555217855,0.418723512,0.343152478,0.682386455
102,1.415106108,1.812632323,0.755510238,tarkil,0.148788518,0.168999424,0.249968836,0.248615149,0.448264378,0.358304861,0.454463995,1.230663938,2.398359786,2.971824357,2.251599261,2.207324253,0.525836165,0.394552223,0.324142825,0.673116259
103,1.515159502,1.831017245,0.809642097,tarkil,0.141778893,0.167633146,0.249844783,0.24674956,0.480120498,0.383805983,0.489857561,1.253468715,2.606953983,3.216557038,2.464875435,2.409817021,0.559346306,0.425431227,0.35107357,0.685120675
104,1.614326137,1.828455147,1.040603141,ajax,0.076432579,0.094219754,0.192933491,0.229801891,0.535369567,0.412911176,0.795285773,1.076512125,4.800896521,3.587586522,3.487389482,3.340844054,0.610556115,0.531855134,0.512399935,0.704853368
105,1.515539754,1.834173452,0.808073234,tarkil,0.14107089,0.178195942,0.248442651,0.309732936,0.480202374,0.38350056,0.487993501,1.266967294,2.577635578,3.182131004,2.40987412,2.36696694,0.562306145,0.42808948,0.348328176,0.657747692
106,1.515012747,1.843602126,0.807738669,tarkil,0.130317756,0.16764243,0.248550595,0.244407642,0.479633548,0.383969534,0.486585592,1.261198858,2.560880153,3.180716473,2.432873164,2.363479573,0.558902091,0.421880846,0.396815637,0.68476989
107,1.515214393,1.830239392,0.807741352,tarkil,0.152971883,0.171816941,0.251191868,0.318118857,0.47943812,0.383097468,0.486073489,1.276015499,2.551722442,3.181930076,2.413546138,2.361755358,0.558692617,0.422969779,0.350694622,0.662579256
108,1.416281206,1.709698282,0.756167561,tarkil,0.151242026,0.1677567,0.249626116,0.255434745,0.447670667,0.378691583,0.482116781,1.267700935,2.552146146,3.180667088,2.42022304,2.365367732,0.559149212,0.42263538,0.354533711,0.687853577
109,1.503728255,1.795469039,0.800251986,tarkil,0.14362069,0.172999813,0.256173729,0.25834952,0.4433072,0.355365249,0.454806675,1.210846207,2.368779696,2.955634419,2.247315528,2.191214871,0.516477159,0.390404184,0.326207204,0.635634512
110,1.575645713,1.784278946,0.996666288,ajax,0.08326687,0.090670529,0.184043683,0.210721441,0.51420744,0.397610504,0.770502808,1.042147577,4.601273397,3.469703449,3.507032685,3.356271458,0.623426944,0.530570939,0.516974473,0.710663408
111,1.467051294,1.710814382,0.844499628,tarkil,0.143000254,0.175968269,0.253920088,0.261594767,0.448042013,0.366811009,0.456710449,1.274990823,2.653536602,3.189659048,2.422863428,2.375482983,0.566719826,0.442800087,0.352541798,0.689161512
112,1.503005163,1.848033351,0.799499669,tarkil,0.143714382,0.170218393,0.252880086,0.254852763,0.476336549,0.381034955,0.48223803,1.275637867,2.489753044,3.002640306,2.217268705,2.18123136,0.530532186,0.389085012,0.323517038,0.631251405
113,1.595309421,1.798539406,1.006747009,ajax,0.080813796,0.096878136,0.186713039,0.215536643,0.521054085,0.400058392,0.769902866,1.034333704,4.592973845,3.457024209,3.492895304,3.343285916,0.623110496,0.531133216,0.517982103,0.705401397
114,1.827691591,1.807939705,0.998145269,ajax,0.074322924,0.092775529,0.182906859,0.210220723,0.519535112,0.400064586,0.770272606,1.04423261,4.609134176,3.483562572,3.519764152,3.364271124,0.63176938,0.537180453,0.52035698,0.71347344
115,1.688420217,2.064750072,0.899035477,exmag,0.152279066,0.170557599,0.247277329,0.257115358,0.534713117,0.428734821,0.547499645,1.256256204,2.860585064,3.567877801,2.695300298,2.641903392,0.622961592,0.479035795,0.390724447,0.766381877
116,1.546219181,1.853126868,0.838028746,tarkil,0.103843055,0.151199438,0.22521472,0.252421279,0.48178762,0.393172406,0.489338415,1.262884143,2.571024133,3.208881623,2.42573002,2.374709048,0.561219817,0.438718566,0.350549901,0.688458267
117,1.583260938,1.771105981,1.007575733,ajax,0.079989414,0.094944232,0.187991625,0.21584109,0.513448936,0.394625396,0.759535252,1.029753598,4.569782669,3.445617864,3.483020278,3.339649113,0.610463535,0.526005563,0.519351828,0.705053492
118,1.800500085,1.799714702,0.997404178,ajax,0.073907167,0.093681931,0.186173089,0.208995656,0.519997388,0.40090557,0.770751964,1.043586899,4.631639043,3.449643589,3.481909956,3.357218892,0.615998217,0.535581286,0.519822788,0.709549176
119,1.759407577,1.813444252,1.008878225,ajax,0.073684715,0.094801334,0.189030429,0.216534259,0.5205599,0.401276596,0.765477947,1.035028194,4.604927708,3.474154362,3.506684119,3.350839425,0.644314578,0.581572024,0.521801216,0.71053939
120,1.597501373,1.826527486,1.010070939,ajax,0.074100445,0.092847467,0.182656733,0.210442585,0.520180542,0.400375823,0.769874515,1.038302674,4.613701664,3.486204754,3.493285217,3.351743717,0.642010163,0.541939818,0.521852287,0.709661855
121,1.731404059,1.80866251,1.100405975,ajax,0.077939837,0.09358777,0.187764139,0.215259872,0.519360232,0.399907066,0.771201722,1.044481246,4.656227964,3.4901533,3.526091854,3.374003109,0.652952253,0.534839799,0.52175487,0.708451219
122,1.580713536,1.813407284,0.999723421,ajax,0.074349044,0.093624327,0.18572384,0.208741025,0.514876375,0.395322889,0.764529385,1.03202464,4.576275758,3.454692709,3.490905192,3.384418765,0.62563771,0.587533258,0.51797864,0.718732626
123,1.438138063,1.884576797,0.889065288,luna,0.092737565,0.122402889,0.199920055,0.385843444,0.487808356,0.377747017,0.493591354,1.095905975,2.709468126,3.244502667,2.523676867,2.44983749,0.587163637,0.451793685,0.369905799,0.719667649
124,1.441578991,1.884730834,0.888932272,luna,0.092806783,0.125737445,0.196882,0.333371847,0.488884429,0.378198226,0.495276858,1.057841839,2.726531661,3.246317281,2.530550574,2.459566688,0.593100852,0.449389389,0.370042852,0.717129808
125,1.575688643,1.778714945,0.997088655,ajax,0.072879528,0.093779803,0.185280669,0.215901957,0.513187923,0.395282727,0.760006664,1.029086735,4.574101652,3.440781749,3.481954189,3.351107331,0.625378112,0.531762598,0.516300278,0.704784628
126,1.688534413,2.143179542,0.899003038,exmag,0.111357326,0.155670093,0.231282564,0.251320384,0.534937721,0.429168773,0.542292496,1.256832204,2.860334947,3.563924685,2.747324962,2.64577265,0.625948949,0.471015679,0.397308044,0.765574688
127,1.758035624,1.814349843,1.008516942,ajax,0.073946799,0.09299442,0.187385126,0.214863167,0.519808986,0.400482974,0.772256353,1.044448907,4.648395044,3.465402469,3.502993012,3.33833338,0.637103319,0.538907147,0.516327647,0.704093166
128,1.447822161,1.892538793,0.89695574,luna,0.093368772,0.119715162,0.19986941,0.450102439,0.484817496,0.378029434,0.502190127,1.073764606,2.742519252,3.219932458,2.534262579,2.450539701,0.596118893,0.445303613,0.363257496,0.717221403
129,1.438920135,1.887842322,0.89205901,luna,0.093224674,0.125872126,0.196891681,0.451638064,0.4887993,0.378757096,0.497941028,1.058905808,2.720952637,3.232292906,2.576013547,2.4403747,0.646540232,0.46527185,0.387189332,0.718524779
130,1.591153653,1.821038989,1.008125092,ajax,0.074947292,0.093206019,0.187260696,0.213847827,0.52027111,0.399427802,0.766125788,1.036716105,4.617210191,3.469468912,3.481187744,3.333180578,0.621657716,0.53315706,0.517952825,0.703932781
131,1.688566833,2.064144034,0.898760257,exmag,0.111241865,0.152531026,0.231014705,0.250981445,0.534676582,0.428733568,0.553544827,1.257615774,2.870903415,3.561624137,2.69546794,2.646355676,0.651112191,0.470337083,0.386530381,0.76468425
132,1.447716253,1.913444848,0.892538083,luna,0.092955415,0.121189858,0.185665184,0.263508114,0.488623663,0.3786056,0.500583531,1.046588421,2.71992175,3.244857711,2.514853121,2.462633341,0.581072655,0.450715691,0.369153719,0.71896378
133,1.593291168,1.789442771,1.002499717,ajax,0.073633798,0.092238102,0.183374196,0.20897659,0.516782204,0.397320655,0.765325326,1.034322574,4.609666643,3.483725215,3.522300391,3.370652273,0.622049893,0.546663265,0.52398588,0.711618171
134,1.443832598,1.889232187,0.892449476,luna,0.092324003,0.124911447,0.201267923,0.451289402,0.488177635,0.379977187,0.493553216,1.069353063,2.746535487,3.22849191,2.527767666,2.461235468,0.580719418,0.459219342,0.366676248,0.716488991
135,1.439293185,1.891448751,0.892880619,luna,0.09642784,0.121268951,0.198071801,0.455828091,0.488033142,0.378790962,0.5045433,1.073897438,2.741212916,3.230151003,2.535470436,2.447408337,0.583867263,0.449034953,0.365613734,0.718001683
136,1.585917376,2.021281317,0.843037717,exmag,0.128579297,0.179799862,0.253747278,0.316838852,0.502504656,0.405824173,0.513436723,1.235678767,2.704570913,3.364053236,2.550808157,2.49733261,0.611275738,0.443539735,0.363088157,0.721981027
137,1.592239532,1.81990278,1.002318447,ajax,0.083720369,0.093223457,0.187541068,0.212573416,0.513132032,0.395197981,0.759612398,1.029376839,4.55576997,3.444792696,3.48272237,3.344732591,0.629673872,0.535111684,0.514290536,0.704070238
138,1.441946906,1.905166485,0.88965101,luna,0.095978547,0.125853329,0.180832472,0.338445586,0.488767906,0.379398709,0.500759063,1.042770324,2.716443094,3.251510516,2.521177762,2.455557248,0.594482268,0.45536936,0.36491164,0.716185383
139,1.757882884,1.834526165,1.008666193,ajax,0.074749475,0.092213141,0.18850249,0.217590942,0.518931007,0.399176644,0.770730283,1.042660009,4.628411679,3.488815479,3.540387994,3.378090984,0.637712077,0.540578834,0.548918925,0.767527986
140,1.533731139,2.00294374,1.179207204,hildor,0.100117396,0.130275102,0.207513427,0.36815238,0.523933567,0.406176604,0.589526584,1.135115798,3.104168511,3.488559072,2.786796658,2.681443002,0.634526855,0.483147357,0.381245468,0.729600317
141,1.433579814,1.881658979,0.925329137,luna,0.090400311,0.119901018,0.17860579,0.221901613,0.488338326,0.372308267,0.498057993,1.055257148,2.708909803,3.270375815,2.51834739,2.452187084,0.581787294,0.441906488,0.367441007,0.717726623
142,1.587444113,1.950932734,0.843060187,exmag,0.138375334,0.167644788,0.253914569,0.313269049,0.501196404,0.402948815,0.511137681,1.214838167,2.692109261,3.335989345,2.539045691,2.483873861,0.582082619,0.443141403,0.365330378,0.717614714
143,1.438155708,1.886694143,0.888669228,luna,0.093037784,0.121671815,0.180424174,0.237698396,0.485695099,0.372444624,0.49763422,1.047046399,2.721762993,3.219025838,2.514457625,2.448739212,0.57940643,0.449423336,0.367002296,0.713365254
144,1.593149472,2.136781299,1.185888288,hildor,0.104689872,0.133684738,0.223029922,0.4585148,0.546128777,0.433230735,0.545357432,1.380614619,3.16229596,3.511039532,2.777235625,2.716700789,0.656057138,0.498260229,0.403698689,0.760612188
145,1.443354532,1.883888892,0.893724891,luna,0.094920589,0.117915802,0.193010715,0.382118684,0.486770294,0.375195801,0.500611485,1.030708322,2.696874822,3.222005344,2.510535546,2.440866513,0.583892171,0.444189874,0.364914923,0.715280719
146,1.580405797,1.925127165,0.841165952,exmag,0.151476577,0.166235903,0.248429594,0.25998147,0.500792113,0.402216689,0.515359649,1.205311272,2.693087846,3.347117163,2.535192376,2.490171748,0.585579667,0.441383882,0.366328107,0.718853747
147,1.438828196,1.870842422,0.888096614,luna,0.093024652,0.126161333,0.188792297,0.311408891,0.485592301,0.376342411,0.495082565,1.031636777,2.718550975,3.219621327,2.508497494,2.488802307,0.581248078,0.446379762,0.365511973,0.714624526
148,1.57877801,2.040746945,1.167769791,hildor,0.092877524,0.128153216,0.206661046,0.391416448,0.526514575,0.409665198,0.516517775,1.090014312,3.076567409,3.458559024,2.765700976,2.690059262,0.651765097,0.484804443,0.392123531,0.753346132
149,1.590373275,2.025659516,1.185573537,hildor,0.098237676,0.130980739,0.204608562,0.36255768,0.535049676,0.414668954,0.524292401,1.210478261,3.149216323,3.583824696,2.890586303,2.80937336,0.645759522,0.490667314,0.398064909,0.760812744
150,1.440140348,1.882993634,0.891954947,luna,0.092894926,0.122245903,0.195420893,0.439970596,0.48614893,0.376427977,0.495006034,1.02653187,2.72213218,3.226529881,2.503706841,2.443099542,0.58284433,0.475479286,0.366168468,0.717465657
151,1.58333784,1.935824379,0.842573286,exmag,0.132440358,0.169242226,0.244111906,0.252803869,0.501648328,0.403211056,0.51477685,1.217314557,2.722478539,3.347600034,2.548099227,2.480262123,0.583186205,0.440449425,0.367873851,0.716801147
152,1.751976031,2.059846104,0.89911417,exmag,0.129746337,0.165417304,0.248785281,0.255240303,0.537638495,0.428308351,0.541780127,1.251419296,2.858512339,3.572532879,2.693969424,2.645736796,0.637693983,0.470946016,0.385827908,0.766048885
153,1.588733587,2.04293892,1.186500909,hildor,0.097693894,0.131653612,0.20372954,0.357271882,0.542552273,0.422179521,0.535317041,1.210882568,3.087901554,3.529032037,2.771028573,2.700632136,0.65059163,0.490664976,0.394728292,0.750929017
154,1.441482188,1.891873261,0.892380408,luna,0.092413553,0.121867702,0.182871828,0.295173752,0.485880162,0.372311829,0.509773134,1.045972279,2.715425031,3.23261506,2.511506934,2.454012904,0.596686106,0.449070528,0.365810202,0.71854574
155,1.589401075,2.107831406,1.185632905,hildor,0.097227899,0.128213343,0.223002651,0.435164811,0.542975013,0.427062622,0.536877679,1.377998347,3.15856184,3.493730671,2.776932302,2.711664827,0.650154029,0.494709147,0.401379776,0.762111613
156,1.648169618,2.226766513,0.876293997,exmag,0.130733765,0.158198824,0.229932848,0.267346644,0.521361296,0.418521459,0.533325926,1.237958018,2.775071714,3.472535873,2.632636676,2.589096397,0.630591366,0.463631156,0.384759076,0.748747119
157,1.543782931,2.01346285,1.165046222,hildor,0.096361445,0.128446583,0.201920108,0.392542261,0.526735743,0.410667794,0.517463967,1.083649158,3.02337842,3.449409972,2.797372538,2.69170097,0.658683341,0.488582132,0.402853131,0.752526992
158,1.441748203,1.900246784,0.889125155,luna,0.092677842,0.12517088,0.182001544,0.257366227,0.488015586,0.377895633,0.517920937,1.02614782,2.693799801,3.215072185,2.514943567,2.436365259,0.59815544,0.444814564,0.362313878,0.714126362
159,1.644520879,2.006977207,0.876710672,exmag,0.107935782,0.151979238,0.227389257,0.264091434,0.521050302,0.418438676,0.535568648,1.249049965,2.801761621,3.489238909,2.637148379,2.588777947,0.609625501,0.459601408,0.382087817,0.746005167
160,1.586476636,2.038422297,1.186692357,hildor,0.101021289,0.125098453,0.198474817,0.327563518,0.532358055,0.420256519,0.531657192,1.285132851,3.066821796,3.46865962,2.772708675,2.689478115,0.64360368,0.491927847,0.399141994,0.754395523
161,1.586645419,2.048414811,1.18653414,hildor,0.099020122,0.1278517,0.203165076,0.358189798,0.54124159,0.423365901,0.532400748,1.211068363,3.096259476,3.39398538,2.769585901,2.693083732,0.653959263,0.491537222,0.397015478,0.756872467
162,1.637933935,1.990069031,0.872819308,exmag,0.108269275,0.151606038,0.22914319,0.265545832,0.51934214,0.416019909,0.529451224,1.234570461,2.8100119,3.454036384,2.606985634,2.555408903,0.606970729,0.456796738,0.37547629,0.741317474
163,1.578948215,2.023017789,1.18702492,hildor,0.098168555,0.130434553,0.203391702,0.364313178,0.538058977,0.419656517,0.53437227,1.203842779,3.083626827,3.473171332,2.765739873,2.690124425,0.646300542,0.509051942,0.399697177,0.756030676
164,1.587361251,2.040244568,1.185928101,hildor,0.099255716,0.131369125,0.201750036,0.360508864,0.54106273,0.421359807,0.531665074,1.143431345,3.103976485,3.424488822,2.76804185,2.679718255,0.650903745,0.493816793,0.398245359,0.75743265
165,1.63966433,1.992591168,0.873149919,exmag,0.145773907,0.165958347,0.249064026,0.246722149,0.518327102,0.414878462,0.524366485,1.21890478,2.777205193,3.442960509,2.632641555,2.55967277,0.605100681,0.457531617,0.38488193,0.742253898
166,1.581647137,2.042897058,1.186967709,hildor,0.100955446,0.131243467,0.20124101,0.340521537,0.536229597,0.424041256,0.531868515,1.209628208,3.078900604,3.469589662,2.76821398,2.692607875,0.649079392,0.486986542,0.398655236,0.755183556
167,1.58764939,2.05141848,1.185994975,hildor,0.101475125,0.132493702,0.2001032,0.315589896,0.542048321,0.424065756,0.533244407,1.221330991,3.088185859,3.415880691,2.764764901,2.691139971,0.646616237,0.490994621,0.396385105,0.753169787
168,1.572088201,2.024158341,1.186222118,hildor,0.096157551,0.131393266,0.210807645,0.377117558,0.54134215,0.42427014,0.539828147,1.2792077,3.05479951,3.431292591,2.800365275,2.697088039,0.646221991,0.493011323,0.439084951,0.754597333
169,1.545938798,2.013922797,1.185918353,hildor,0.096824535,0.132863191,0.218033972,0.430595629,0.523874036,0.410223943,0.513820153,1.138772468,2.977389451,3.372073418,2.67644461,2.60467835,0.622183825,0.481612382,0.381907994,0.733748768
170,1.533489525,2.002493141,1.1464082,hildor,0.094744756,0.126399474,0.211577457,0.440971555,0.523878901,0.411394204,0.520563691,1.204416973,3.014019203,3.353306404,2.690401894,2.612493173,0.640571537,0.494091262,0.431024074,0.734680107
171,2.856037637,4.045809698,1.582000136,mudrc,0.070739568,0.116650541,1.622241709,1.475361895,1.0944797,0.885667068,1.103524781,2.352969001,8.044501923,6.210995535,5.593349059,5.275776611,1.143849541,1.160383896,1.17507279,1.260132234
172,2.852492914,4.033056345,1.58062516,mudrc,0.066976734,0.117252375,1.607356594,1.47019058,1.093519481,0.884087501,1.100692938,2.512581968,8.000279367,6.204343973,5.611930782,5.318566796,1.138545985,1.160275687,1.174629156,1.263680502
173,2.853168807,4.23424847,1.583461002,mudrc,0.067714463,0.114030812,1.633159473,1.474865548,1.101637784,0.870313617,1.106423347,3.031859393,7.99581772,6.210103716,5.817351516,6.521975197,1.152158071,1.124830306,1.234537,1.793749604
174,2.884007548,4.32919361,1.582888832,mudrc,0.072954802,0.119634498,1.775107256,1.590895034,1.113699855,0.874097332,1.114416599,3.297504037,8.030362162,6.193937067,5.609614746,5.303498676,1.146447539,1.149397291,1.15691843,1.263232904
175,2.859900155,4.264089509,1.582202878,mudrc,0.072306567,0.116945306,1.591642705,1.466257026,1.100557449,0.870958162,1.155569316,3.91657294,8.035241865,6.195093056,5.65584829,5.269868065,1.299663544,1.182196495,1.176943575,1.260616079
176,2.864728177,4.219329186,1.588817141,mudrc,0.065475115,0.117832637,1.64114218,1.486568116,1.090746193,0.886919021,1.10653095,3.708912856,7.961829692,6.187271149,5.60962066,5.28644076,1.142034202,1.103032205,1.159354125,1.26116546
177,2.854585423,4.342912624,1.582841392,mudrc,0.06607576,0.117265516,1.649342246,1.477667387,1.10235888,0.864475126,1.111106355,2.405676891,8.008215579,6.206268314,5.665454106,5.294614225,1.335762446,1.173963608,1.1570412,1.262364799
178,2.859343851,4.135925301,1.582465017,mudrc,0.073513947,0.1136702,1.639530284,1.469309299,1.097999052,0.885809191,1.104028156,3.451666347,8.018193461,6.198501699,5.602145305,5.317861264,1.145502664,1.168279147,1.170366674,1.261615658
179,2.848265263,4.218017282,1.580967292,mudrc,0.068639078,0.113936275,1.650786177,1.476754981,1.095882132,0.886763871,1.10581628,2.435390316,8.006340457,6.37400812,5.596075363,5.29185437,1.136096549,1.231345988,1.149749693,1.260653907
180,2.876564928,4.160538751,1.582809446,mudrc,0.07047591,0.116653488,1.602767734,1.470203979,1.09949211,0.887378645,1.106691626,2.893578002,8.022632589,6.198181344,5.595594805,5.280293028,1.132950335,1.128615054,1.14698974,1.260568293
181,2.863022227,4.176305953,1.584424727,mudrc,0.069794702,0.116968246,1.752547802,1.479563142,1.098796523,0.887229539,1.106420678,3.628736068,7.96981725,6.19435973,5.619913314,5.309743537,1.130173603,1.158791674,1.149730153,1.261249899
182,3.261949389,4.08324213,1.581123963,mudrc,0.069373047,0.116858443,1.623656334,1.469447407,1.09678252,0.884681818,1.10465793,3.928979574,8.22570049,6.19648455,5.594326018,5.276600197,1.305518329,1.155799254,1.153948505,1.260613594
183,2.8590237,4.181084367,1.583162272,mudrc,0.068782884,0.113888424,1.595340964,1.48620343,1.107209412,0.88801018,1.10891749,2.289611112,7.994236073,6.193220296,5.599327111,5.29085878,1.134043474,1.135715249,1.14302472,1.261264213
184,2.862011998,4.272885433,1.580692482,mudrc,0.066913124,0.11736717,1.614833594,1.466915,1.093869913,0.872765525,1.104147842,3.433588488,7.988371306,6.197738846,5.618708056,5.286595969,1.13452824,1.126301523,1.149370602,1.26159934
185,2.852365194,4.0883277,1.580993887,mudrc,0.067145023,0.115786468,1.630401363,1.46346117,1.103459412,0.884431808,1.102889482,2.411216173,7.981967324,6.190929298,5.587870157,5.30384728,1.129808813,1.160157298,1.18664657,1.260744478
186,2.851236882,4.289699093,1.581834021,mudrc,0.067043918,0.114970831,1.59958551,1.464387006,1.091179706,0.87019894,1.105691857,2.736339161,7.990126723,6.215585225,5.593676143,5.273284263,1.142758939,1.123061879,1.161959064,1.263029278
187,1.454253513,1.714080259,0.753901104,exmag,0.138242887,0.130017753,0.195676788,0.232245876,0.460092389,0.356682577,0.456748641,1.140208886,2.565201262,3.185693241,2.304028652,2.312848687,0.479503461,0.362454919,0.30788572,0.593290691
188,1.567556251,1.701844163,0.723576345,exmag,0.124012954,0.171470464,0.252574881,0.246420498,0.443596293,0.357286154,0.490069776,1.156031102,2.45832868,3.032495359,2.406723078,2.142448729,0.485792666,0.364434241,0.300150226,0.592509092
189,1.441877642,1.705282049,0.880139695,exmag,0.120154797,0.177244475,0.235267839,0.244071867,0.44482865,0.3534508,0.447550844,1.130390211,2.289567783,2.740191815,2.077788021,2.036616606,0.483771527,0.364761227,0.29877626,0.590032937
190,1.327292286,1.643095974,0.706342088,exmag,0.129904053,0.167550227,0.247425968,0.221218719,0.427973536,0.337333743,0.42560982,1.103617348,2.445934643,2.738527794,2.077364557,2.034748659,0.484578227,0.363953303,0.298305896,0.591199597
191,1.340516467,1.648651408,0.741091041,exmag,0.115267766,0.168105728,0.213666841,0.220118383,0.431748888,0.359200903,0.435098793,1.107742055,2.386823703,2.998787123,2.218862576,2.208640813,0.510854854,0.385961441,0.314390368,0.605977063
192,1.305385702,1.576384216,0.860436691,exmag,0.123634258,0.165589223,0.246229054,0.275910923,0.414209038,0.330384407,0.420064667,1.065932881,2.205421554,2.742931172,2.08394642,2.037096594,0.509259122,0.3658381,0.308845451,0.591524696
193,1.428335795,1.579375598,0.924028635,exmag,0.130774717,0.166912208,0.25219909,0.243700667,0.412809721,0.330269164,0.418551571,1.06265599,2.213146931,2.736882417,2.074904117,2.036536341,0.483361528,0.362533391,0.29819681,0.589996489
194,1.325667083,1.598300019,0.708110415,exmag,0.126440653,0.172006658,0.253666354,0.244662591,0.420805146,0.330728845,0.42467656,1.06374764,2.220686053,2.766181812,2.094967307,2.121335148,0.516453616,0.387876267,0.320584098,0.597997512
195,1.529543661,1.578920202,0.697067188,exmag,0.140603468,0.165762648,0.247146772,0.232074269,0.417186768,0.333442348,0.427467916,1.075539314,2.238164793,2.882275662,2.154407829,2.360165232,0.481456681,0.364375748,0.305258447,0.59166186
196,1.372997511,1.977886693,0.698124245,exmag,0.089034747,0.125161519,0.185830493,0.215455059,0.418092703,0.331759524,0.426302475,1.094760233,2.50630807,2.823827649,2.078841191,2.036345702,0.484641552,0.370812464,0.298309117,0.593769262
197,1.303779655,1.583206886,0.696637954,exmag,0.135633232,0.163912935,0.242099553,0.230454472,0.417781979,0.330544016,0.42575895,1.064874066,2.199639038,2.753857079,2.078661094,2.053431561,0.482544135,0.367392471,0.304733693,0.592043987
198,1.387629193,1.717213118,0.743809753,exmag,0.135897028,0.127322375,0.184291872,0.221810903,0.459694488,0.369113544,0.460571674,1.104076505,2.337003258,2.899411549,2.389838506,2.043198213,0.484436727,0.363108791,0.300151563,0.590921306
199,1.324817726,1.64896176,0.7039257,exmag,0.122957331,0.170824202,0.212874565,0.217951764,0.423159772,0.347290182,0.425395225,1.075786489,2.46887065,2.734944355,2.099310732,2.037043869,0.481721452,0.365178529,0.310481227,0.591677249
200,1.374728742,1.603204666,0.70927982,exmag,0.080631592,0.122314005,0.182188974,0.215656697,0.418021082,0.334573628,0.431020334,1.083314935,2.228538348,2.760776914,2.076653965,2.037869171,0.52033979,0.368073506,0.311715878,0.591422151
201,1.320360419,1.715661374,0.704253088,exmag,0.090596137,0.128318737,0.189260808,0.219030721,0.506938885,0.330678977,0.413646555,1.075814669,2.206099546,2.739778609,2.077839872,2.033819704,0.483206438,0.387877847,0.305031106,0.591811164
